timestamp,agent.name,rule.description,rule.level,rule.id
"Apr 9, 2025 @ 10:58:20.891","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:58:20.888","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:58:20.886","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:58:20.884","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:58:20.882","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:58:20.880","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:58:20.880","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:58:16.909","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.909","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.909","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.908","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.908","agente-ubuntu","PAM: Multiple failed logins in a small period of time.","10","5551"
"Apr 9, 2025 @ 10:58:16.908","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.908","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.907","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.892","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.890","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.890","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.890","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:58:16.890","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:51:36.457","agente-ubuntu","Systemd: Service exited due to a failure.","5","40704"
"Apr 9, 2025 @ 10:24:38.550","agente-ubuntu","New wazuh agent connected.","3","501"
